restaurant_name,price_level,restaurant_rating,cuisine,trip_advisor_url,address
103. Cambiotti's Tomatoe Pie Cafe,$$ - $$$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46552-d3168626-Reviews-Cambiotti_s_Tomatoe_Pie_Cafe-Landing_Morris_County_New_Jersey.html,"102 Shippenport Rd, Landing, NJ 07850-1640"
104. LongHorn Steakhouse,$$ - $$$,4.0,"American, Steakhouse",https://www.tripadvisor.com/Restaurant_Review-g46438-d4278198-Reviews-LongHorn_Steakhouse-Flanders_Morris_County_New_Jersey.html,"50 International Dr S Ste J, Flanders, NJ 07836-4109"
105. Grato,$$ - $$$,4.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46644-d2340304-Reviews-Grato-Morris_Plains_Morris_County_New_Jersey.html,"2230 State Route 10, Morris Plains, NJ 07950-1210"
106. Noches de Colombia,$$ - $$$,4.5,"Colombian, Latin",https://www.tripadvisor.com/Restaurant_Review-g46764-d12177805-Reviews-Noches_de_Colombia-Randolph_Morris_County_New_Jersey.html,"140 Rt. 10 West, Randolph, NJ 07869-1542"
107. A Taste of Asia,$$ - $$$,4.5,"Asian, Malaysian",https://www.tripadvisor.com/Restaurant_Review-g46352-d2525687-Reviews-A_Taste_of_Asia-Chatham_Morris_County_New_Jersey.html,"245 Main St, Chatham, NJ 07928-2409"
108. River Grille,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46352-d2625758-Reviews-River_Grille-Chatham_Morris_County_New_Jersey.html,"34 River Rd, Chatham, NJ 07928-1944"
109. Roxbury Diner,$$ - $$$,4.0,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46854-d1522966-Reviews-Roxbury_Diner-Succasunna_Morris_County_New_Jersey.html,"101 State Route 10 E, Succasunna, NJ 07876-1430"
110. Takuma Japanese Restaurant,$$ - $$$,4.5,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46588-d2059140-Reviews-Takuma_Japanese_Restaurant-Madison_Morris_County_New_Jersey.html,"42 Lincoln Pl, Madison, NJ 07940"
111. Hapgoods,$$ - $$$,4.0,American,https://www.tripadvisor.com/Restaurant_Review-g46653-d4291325-Reviews-Hapgoods-Mountain_Lakes_Morris_County_New_Jersey.html,"44 Midvale Rd Morristown,nj, Mountain Lakes, NJ 07046-1312"
112. Portofino's Restaurant,$$ - $$$,4.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g60906-d1051037-Reviews-Portofino_s_Restaurant-Morristown_Morris_County_New_Jersey.html,"29 Mills St, Morristown, NJ 07960-3750"
113. Origin Thai 2,$$ - $$$,4.0,"Asian, Thai",https://www.tripadvisor.com/Restaurant_Review-g60906-d1185107-Reviews-Origin_Thai_2-Morristown_Morris_County_New_Jersey.html,"10 South St, Morristown, NJ 07960-4136"
114. Chand Palace,$$ - $$$,4.0,"Indian, Asian",https://www.tripadvisor.com/Restaurant_Review-g46715-d511709-Reviews-Chand_Palace-Parsippany_Morris_County_New_Jersey.html,"257 Littleton Rd, Parsippany, NJ 07054-1868"
115. Theodora's Family Restaurant & Pizzeria,$$ - $$$,4.5,"Pizza, Greek",https://www.tripadvisor.com/Restaurant_Review-g46924-d2620318-Reviews-Theodora_s_Family_Restaurant_Pizzeria-Wharton_Morris_County_New_Jersey.html,"366 S Main St, Wharton, NJ 07885-2018"
116. The Original Pancake House,$,4.0,American,https://www.tripadvisor.com/Restaurant_Review-g46925-d1931197-Reviews-The_Original_Pancake_House-Whippany_Morris_County_New_Jersey.html,"831 State Route 10, Whippany, NJ 07981-1154"
117. Luzzi's Hibernia Inn,$$ - $$$,4.5,"Italian, Bar",https://www.tripadvisor.com/Restaurant_Review-g46783-d2712458-Reviews-Luzzi_s_Hibernia_Inn-Rockaway_Morris_County_New_Jersey.html,"439 Green Pond Rd, Rockaway, NJ 07866-4254"
118. Chili Willies,$$ - $$$,4.5,"Mexican, Southwestern",https://www.tripadvisor.com/Restaurant_Review-g46315-d969420-Reviews-Chili_Willies-Boonton_Morris_County_New_Jersey.html,"702 Main St, Boonton, NJ 07005-1450"
119. Long Valley Pub and Brewery,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46583-d542385-Reviews-Long_Valley_Pub_and_Brewery-Long_Valley_Morris_County_New_Jersey.html,"1 Fairmount Rd, Long Valley, NJ 07853-3107"
120. D'oro Ristorante,$$ - $$$,4.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46352-d2341505-Reviews-D_oro_Ristorante-Chatham_Morris_County_New_Jersey.html,"219 Main St, Chatham, NJ"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
121. Mintea Asian Bistro,$$ - $$$,4.5,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46349-d4678623-Reviews-Mintea_Asian_Bistro-Cedar_Knolls_Morris_County_New_Jersey.html,"99 Ridgedale Ave, Cedar Knolls, NJ 07927-1634"
122. Boniello's,$$ - $$$,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46778-d7375935-Reviews-Boniello_s-Riverdale_Morris_County_New_Jersey.html,"72 Hamburg Tpke, Riverdale, NJ 07457-1160"
123. Taste of India,$$ - $$$,4.5,Indian,https://www.tripadvisor.com/Restaurant_Review-g46438-d3458019-Reviews-Taste_of_India-Flanders_Morris_County_New_Jersey.html,"Route 206, Flanders, NJ"
124. Jockey Hollow Bar and Kitchen,$$$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d7236557-Reviews-Jockey_Hollow_Bar_and_Kitchen-Morristown_Morris_County_New_Jersey.html,"110 South St, Morristown, NJ 07960-8808"
125. ALEV Mediterranean Grill,$$ - $$$,4.5,"Mediterranean, Turkish",https://www.tripadvisor.com/Restaurant_Review-g46783-d15050109-Reviews-ALEV_Mediterranean_Grill-Rockaway_Morris_County_New_Jersey.html,"76 Route 46, Rockaway, NJ 07866-4127"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
126. Istanbul Cuisine,$$ - $$$,4.0,"Turkish, Middle Eastern",https://www.tripadvisor.com/Restaurant_Review-g46438-d7747548-Reviews-Istanbul_Cuisine-Flanders_Morris_County_New_Jersey.html,"286 US Highway 206, Flanders, NJ 07836-9578"
127. George & Martha's American Grille,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d1098371-Reviews-George_Martha_s_American_Grille-Morristown_Morris_County_New_Jersey.html,"67 Morris St # 71, Morristown, NJ 07960"
128. Ming II,$$ - $$$,4.0,"Asian, Chinese",https://www.tripadvisor.com/Restaurant_Review-g60906-d1312734-Reviews-Ming_II-Morristown_Morris_County_New_Jersey.html,"3 Speedwell Ave, Morristown, NJ 07960-6838"
129. Saigon Subs & Cafe,$,5.0,"Vietnamese, Cafe",https://www.tripadvisor.com/Restaurant_Review-g60906-d10684271-Reviews-Saigon_Subs_Cafe-Morristown_Morris_County_New_Jersey.html,"98 Elm St, Morristown, NJ 07960-4143"
130. The Butler Family Restaurant & Diner,$$ - $$$,4.5,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46335-d789804-Reviews-The_Butler_Family_Restaurant_Diner-Butler_Morris_County_New_Jersey.html,"134 Main St, Butler, NJ 07405-1026"
131. Red Lantern,$$ - $$$,4.5,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46583-d6788246-Reviews-Red_Lantern-Long_Valley_Morris_County_New_Jersey.html,"9 W Mill Rd, Long Valley, NJ 07853-3435"
132. Harrigan's Family Restaurant,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46639-d3786288-Reviews-Harrigan_s_Family_Restaurant-Montville_Morris_County_New_Jersey.html,"144 Main Rd, Montville, NJ 07045-7734"
133. Jiggs McAllister's Music Saloon,$$ - $$$,4.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46335-d4498361-Reviews-Jiggs_McAllister_s_Music_Saloon-Butler_Morris_County_New_Jersey.html,"1248 Route 23 north, Butler, NJ"
134. Houlihan’s,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46715-d7399139-Reviews-Houlihan_s-Parsippany_Morris_County_New_Jersey.html,"1735 US Highway 46, Parsippany, NJ 07054-2913"
135. Adam's Family Restaurant,$$ - $$$,4.0,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46332-d3542867-Reviews-Adam_s_Family_Restaurant-Budd_Lake_Morris_County_New_Jersey.html,"41 US Highway 46 Ste 46, Budd Lake, NJ 07828-1807"
136. Don Pepe II,$$ - $$$,4.0,"Seafood, Spanish",https://www.tripadvisor.com/Restaurant_Review-g46733-d878381-Reviews-Don_Pepe_II-Pine_Brook_Montville_Morris_County_New_Jersey.html,"21 Bloomfield Ave, Pine Brook, Montville, NJ 07058"
137. Puleo's Brick Oven,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46441-d1510892-Reviews-Puleo_s_Brick_Oven-Florham_Park_Morris_County_New_Jersey.html,"162 Columbia Tpke, Florham Park, NJ 07932-1353"
138. Outback Steakhouse,$$ - $$$,4.0,"American, Steakhouse",https://www.tripadvisor.com/Restaurant_Review-g46715-d457920-Reviews-Outback_Steakhouse-Parsippany_Morris_County_New_Jersey.html,"1300 US Highway 46, Parsippany, NJ 07054-4901"
139. Grillera,$$ - $$$,4.5,"Mediterranean, Turkish",https://www.tripadvisor.com/Restaurant_Review-g46588-d10227110-Reviews-Grillera-Madison_Morris_County_New_Jersey.html,"91 Park Ave 1st Fl, Madison, NJ 07940-1519"
140. Wood Stack,$$ - $$$,4.0,"Italian, American",https://www.tripadvisor.com/Restaurant_Review-g46733-d8520947-Reviews-Wood_Stack-Pine_Brook_Montville_Morris_County_New_Jersey.html,"29 US Highway 46, Pine Brook, Montville, NJ 07058-9607"
141. Biladi Grill,$$ - $$$,4.5,"Mediterranean, Middle Eastern",https://www.tripadvisor.com/Restaurant_Review-g46588-d6728843-Reviews-Biladi_Grill-Madison_Morris_County_New_Jersey.html,"77 Main St, Madison, NJ 07940"
142. Carmel Haifa,$,4.5,"Mediterranean, Middle Eastern",https://www.tripadvisor.com/Restaurant_Review-g46644-d2571780-Reviews-Carmel_Haifa-Morris_Plains_Morris_County_New_Jersey.html,"682 Speedwell Ave, Morris Plains, NJ 07950-2229"
143. The Great Wazu,$,4.5,American,https://www.tripadvisor.com/Restaurant_Review-g46715-d4918262-Reviews-The_Great_Wazu-Parsippany_Morris_County_New_Jersey.html,"3036 US Highway 46 The Morris Hills Center, Parsippany, NJ 07054-1213"
144. Qin Dynasty,$$ - $$$,4.0,"Chinese, Asian",https://www.tripadvisor.com/Restaurant_Review-g46715-d2076022-Reviews-Qin_Dynasty-Parsippany_Morris_County_New_Jersey.html,"857 Rt. 46 E., Parsippany, NJ"
145. The Black Horse Tavern & Pub,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46612-d1544122-Reviews-The_Black_Horse_Tavern_Pub-Mendham_Morris_County_New_Jersey.html,"1 W Main St, Mendham, NJ 07945-1220"
146. Sandwiches Unlimited,$,5.0,American,https://www.tripadvisor.com/Restaurant_Review-g46783-d5077234-Reviews-Sandwiches_Unlimited-Rockaway_Morris_County_New_Jersey.html,"350 US Highway 46, Rockaway, NJ 07866-3827"
147. Coney Island Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46778-d3652824-Reviews-Coney_Island_Pizza-Riverdale_Morris_County_New_Jersey.html,"40 Hamburg Tpke, Riverdale, NJ 07457-1116"
148. Urban Table,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d2346025-Reviews-Urban_Table-Morristown_Morris_County_New_Jersey.html,"40 W Park Pl, Morristown, NJ 07960-4338"
149. Casa Maya,$$ - $$$,4.0,Mexican,https://www.tripadvisor.com/Restaurant_Review-g46460-d1006844-Reviews-Casa_Maya-Gillette_Morris_County_New_Jersey.html,"615 Meyersville Rd, Gillette, NJ 07933-1333"
150. Sogo Hibachi House,$$ - $$$,4.0,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46392-d1145984-Reviews-Sogo_Hibachi_House-Denville_Morris_County_New_Jersey.html,"248 US Highway 46, Denville, NJ 07834-2730"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
151. Summit Thai Cuisine,$$ - $$$,4.5,"Asian, Thai",https://www.tripadvisor.com/Restaurant_Review-g46401-d4651151-Reviews-Summit_Thai_Cuisine-East_Hanover_Morris_County_New_Jersey.html,"320 State Route 10, East Hanover, NJ 07936-3540"
152. Penang Malaysian & Thai Cuisine,$$ - $$$,4.0,"Asian, Malaysian",https://www.tripadvisor.com/Restaurant_Review-g46401-d961048-Reviews-Penang_Malaysian_Thai_Cuisine-East_Hanover_Morris_County_New_Jersey.html,"200 Route 10 West, East Hanover, NJ 07936"
153. Bryan's Luncheonette,$,4.5,"American, Cafe",https://www.tripadvisor.com/Restaurant_Review-g46854-d10816185-Reviews-Bryan_s_Luncheonette-Succasunna_Morris_County_New_Jersey.html,"42 Main St, Succasunna, NJ 07876-1733"
154. Nahm Thai & French Cuisine,$$ - $$$,4.5,"Asian, Thai",https://www.tripadvisor.com/Restaurant_Review-g46588-d12655820-Reviews-Nahm_Thai_French_Cuisine-Madison_Morris_County_New_Jersey.html,"41 Main St, Madison, NJ 07940-1954"
155. Black River Barn,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46764-d1049176-Reviews-Black_River_Barn-Randolph_Morris_County_New_Jersey.html,"1178 Route 10 West, Randolph, NJ 07869-1800"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
156. Cafe Metro,$$ - $$$,4.0,American,https://www.tripadvisor.com/Restaurant_Review-g46392-d516734-Reviews-Cafe_Metro-Denville_Morris_County_New_Jersey.html,"60 Diamond Spring Rd, Denville, NJ 07834-2862"
157. Red Hut Diner,$$ - $$$,4.0,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46783-d8352888-Reviews-Red_Hut_Diner-Rockaway_Morris_County_New_Jersey.html,"152 US Highway 46, Rockaway, NJ 07866-4020"
158. Pierogies House,$$ - $$$,4.5,Polish,https://www.tripadvisor.com/Restaurant_Review-g60906-d13285221-Reviews-Pierogies_House-Morristown_Morris_County_New_Jersey.html,"145 Morris St, Morristown, NJ 07960-4107"
159. Pure Pita,$$ - $$$,4.0,"Middle Eastern, Mediterranean",https://www.tripadvisor.com/Restaurant_Review-g60906-d4835813-Reviews-Pure_Pita-Morristown_Morris_County_New_Jersey.html,"27 South St, Morristown, NJ 07960-4137"
160. Sally Lunn's Restaurant,$$ - $$$,4.0,British,https://www.tripadvisor.com/Restaurant_Review-g46355-d3358361-Reviews-Sally_Lunn_s_Restaurant-Chester_Morris_County_New_Jersey.html,"15 Perry St, Chester, NJ 07930-2549"
161. Denville Diner,$,4.5,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46392-d4519649-Reviews-Denville_Diner-Denville_Morris_County_New_Jersey.html,"17 Broadway, Denville, NJ 07834-2703"
162. Anthony & Sons,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46854-d4457691-Reviews-Anthony_Sons-Succasunna_Morris_County_New_Jersey.html,"15 State Route 10 E, Succasunna, NJ 07876-1760"
163. Columbia Inn Restaurant,$$ - $$$,4.0,"Italian, American",https://www.tripadvisor.com/Restaurant_Review-g46639-d639843-Reviews-Columbia_Inn_Restaurant-Montville_Morris_County_New_Jersey.html,"29 Main Rd, Montville, NJ 07045-9570"
164. Rose's Place,$,4.5,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46663-d4558491-Reviews-Rose_s_Place-Netcong_Morris_County_New_Jersey.html,"4 Allen St, Netcong, NJ 07857-1224"
165. The Whippany Diner,$,4.0,"American, Diner",https://www.tripadvisor.com/Restaurant_Review-g46925-d2361076-Reviews-The_Whippany_Diner-Whippany_Morris_County_New_Jersey.html,"417 Route East10, Whippany, NJ 07981"
166. Spice Route melange,$$ - $$$,4.0,Thai,https://www.tripadvisor.com/Restaurant_Review-g46715-d2720048-Reviews-Spice_Route_melange-Parsippany_Morris_County_New_Jersey.html,"353 Smith Rd Mazdabrook Plaza, Parsippany, NJ 07054"
167. Bonefish Grill,$$ - $$$,4.0,"Seafood, American",https://www.tripadvisor.com/Restaurant_Review-g46733-d1060738-Reviews-Bonefish_Grill-Pine_Brook_Montville_Morris_County_New_Jersey.html,"28 US Highway 46, Pine Brook, Montville, NJ 07058"
168. Barka,$$ - $$$,4.0,"Seafood, Mediterranean",https://www.tripadvisor.com/Restaurant_Review-g46653-d12715712-Reviews-Barka-Mountain_Lakes_Morris_County_New_Jersey.html,"60 US Highway 46, Mountain Lakes, NJ 07046-1623"
169. Cracker Barrel,$$ - $$$,4.0,American,https://www.tripadvisor.com/Restaurant_Review-g46645-d2343912-Reviews-Cracker_Barrel-Mount_Arlington_Morris_County_New_Jersey.html,"172 Howard Blvd, Mount Arlington, NJ 07856-1308"
170. Cinnamon Indian Restaurant,$$ - $$$,4.0,Indian,https://www.tripadvisor.com/Restaurant_Review-g46644-d1195536-Reviews-Cinnamon_Indian_Restaurant-Morris_Plains_Morris_County_New_Jersey.html,"2920 State Route 10, Morris Plains, NJ 07950-1244"
171. Knotty Pine Pub,$,5.0,"Bar, Pub",https://www.tripadvisor.com/Restaurant_Review-g46924-d4981252-Reviews-Knotty_Pine_Pub-Wharton_Morris_County_New_Jersey.html,"242 E Union Tpke, Wharton, NJ 07885-2604"
172. Rockaway River Barn,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46783-d3906241-Reviews-Rockaway_River_Barn-Rockaway_Morris_County_New_Jersey.html,"11 Green Pond Rd, Rockaway, NJ 07866-2001"
173. Delizia Pizza Kitchen,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46315-d4097606-Reviews-Delizia_Pizza_Kitchen-Boonton_Morris_County_New_Jersey.html,"308 Wootton St, Boonton, NJ 07005"
174. Carver's,$$ - $$$,4.0,"American, Cafe",https://www.tripadvisor.com/Restaurant_Review-g46392-d1171002-Reviews-Carver_s-Denville_Morris_County_New_Jersey.html,"38 1st Ave, Denville, NJ 07834-2710"
175. Cinders Wood Fire Grill,$$ - $$$,4.0,"American, International",https://www.tripadvisor.com/Restaurant_Review-g46629-d2331702-Reviews-Cinders_Wood_Fire_Grill-Mine_Hill_Morris_County_New_Jersey.html,"319 US Highway 46, Mine Hill, NJ 07803-3028"
176. Kabab Paradise,$,4.0,"Middle Eastern, Afghani",https://www.tripadvisor.com/Restaurant_Review-g46547-d2385745-Reviews-Kabab_Paradise-Lake_Hiawatha_Morris_County_New_Jersey.html,"76 N Beverwyck Rd #2, Lake Hiawatha, NJ 07034-2622"
177. Benito's Trattoria,$$ - $$$,4.0,Italian,https://www.tripadvisor.com/Restaurant_Review-g46355-d1050624-Reviews-Benito_s_Trattoria-Chester_Morris_County_New_Jersey.html,"44 Main St, Chester, NJ 07930-2574"
178. blu alehouse,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46778-d6475565-Reviews-Blu_alehouse-Riverdale_Morris_County_New_Jersey.html,"92 State Rt 23, Riverdale, NJ 07457-1203"
179. Top Of The Park,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46315-d1474674-Reviews-Top_Of_The_Park-Boonton_Morris_County_New_Jersey.html,"1007 Main St., Boonton, NJ 07005"
180. Branda's Italian Grill,$$ - $$$,4.0,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46332-d1056760-Reviews-Branda_s_Italian_Grill-Budd_Lake_Morris_County_New_Jersey.html,"1 Mount Olive Rd Ste 103, Budd Lake, NJ 07828-3015"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
181. Table 42,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46397-d5961506-Reviews-Table_42-Dover_Morris_County_New_Jersey.html,"42 N Sussex St, Dover, NJ 07801-3912"
182. Churrasco,$$ - $$$,4.5,"Argentinean, South American",https://www.tripadvisor.com/Restaurant_Review-g46547-d1144803-Reviews-Churrasco-Lake_Hiawatha_Morris_County_New_Jersey.html,"137 N Beverwyck Rd, Lake Hiawatha, NJ 07034-2225"
183. Spice Grill,$$ - $$$,4.0,Indian,https://www.tripadvisor.com/Restaurant_Review-g46715-d2239185-Reviews-Spice_Grill-Parsippany_Morris_County_New_Jersey.html,"111 US route 46 east, Parsippany, NJ 07054"
184. Mr Crabby's Seafood,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46764-d10298976-Reviews-Mr_Crabby_s_Seafood-Randolph_Morris_County_New_Jersey.html,"399 State Route 10, Randolph, NJ 07869-2153"
185. 54 Main,$$ - $$$,3.5,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46588-d1923802-Reviews-54_Main-Madison_Morris_County_New_Jersey.html,"54 Main St, Madison, NJ 07940-1928"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
186. Irpinia,$,4.5,Italian,https://www.tripadvisor.com/Restaurant_Review-g46854-d4009985-Reviews-Irpinia-Succasunna_Morris_County_New_Jersey.html,"162 State Route 10 W, Succasunna, NJ 07876-1434"
187. Tavern 5,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46748-d10448918-Reviews-Tavern_5-Pompton_Plains_Morris_County_New_Jersey.html,"710 Newark Pompton Tpke, Pompton Plains, NJ 07444-1329"
